hospital_id,doctor_id,test_type,test_duration
25831,28831,MRI,167
25832,28832,X-Ray,101
25833,28833,MRI,98
25834,28834,Blood Test,145
25835,28835,CT Scan,136
25836,28836,X-Ray,66
25837,28837,MRI,125
25838,28838,Blood Test,44
25839,28839,X-Ray,89
25840,28840,X-Ray,33
25841,28841,CT Scan,167
25842,28842,MRI,21
25843,28843,MRI,111
25844,28844,X-Ray,59
25845,28845,X-Ray,135
25846,28846,Blood Test,36
25847,28847,CT Scan,40
25848,28848,Blood Test,114
25849,28849,CT Scan,115
25850,28850,CT Scan,104
25851,28851,CT Scan,16
25852,28852,MRI,154
25853,28853,X-Ray,104
25854,28854,Blood Test,77
25855,28855,CT Scan,32
25856,28856,CT Scan,41
25857,28857,MRI,153
25858,28858,MRI,142
25859,28859,CT Scan,162
25860,28860,Blood Test,125
25861,28861,MRI,100
25862,28862,MRI,85
25863,28863,MRI,138
25864,28864,CT Scan,115
25865,28865,Blood Test,153
25866,28866,Blood Test,32
25867,28867,MRI,160
25868,28868,Blood Test,100
25869,28869,MRI,114
25870,28870,Blood Test,77
25871,28871,CT Scan,92
25872,28872,MRI,105
25873,28873,CT Scan,154
25874,28874,Blood Test,27
25875,28875,CT Scan,176
25876,28876,CT Scan,155
25877,28877,X-Ray,33
25878,28878,MRI,42
25879,28879,MRI,150
25880,28880,X-Ray,118
25881,28881,MRI,17
25882,28882,X-Ray,94
25883,28883,X-Ray,63
25884,28884,X-Ray,76
25885,28885,CT Scan,177
25886,28886,Blood Test,110
25887,28887,CT Scan,33
25888,28888,MRI,56
25889,28889,Blood Test,178
25890,28890,MRI,91
25891,28891,CT Scan,114
25892,28892,MRI,133
25893,28893,MRI,133
25894,28894,MRI,22
25895,28895,X-Ray,43
25896,28896,Blood Test,169
25897,28897,CT Scan,90
25898,28898,MRI,159
25899,28899,Blood Test,147
25900,28900,MRI,78
25901,28901,Blood Test,50
25902,28902,CT Scan,164
25903,28903,X-Ray,104
25904,28904,CT Scan,60
25905,28905,X-Ray,15
25906,28906,Blood Test,113
25907,28907,CT Scan,122
25908,28908,X-Ray,121
25909,28909,MRI,138
25910,28910,CT Scan,108
25911,28911,MRI,22
25912,28912,Blood Test,48
25913,28913,MRI,62
25914,28914,Blood Test,161
25915,28915,X-Ray,126
25916,28916,MRI,39
25917,28917,CT Scan,88
25918,28918,CT Scan,41
25919,28919,X-Ray,36
25920,28920,MRI,49
25921,28921,CT Scan,107
25922,28922,CT Scan,111
25923,28923,CT Scan,16
25924,28924,MRI,29
25925,28925,MRI,174
25926,28926,X-Ray,26
25927,28927,MRI,69
25928,28928,CT Scan,121
25929,28929,CT Scan,160
25930,28930,X-Ray,126
25931,28931,Blood Test,109
25932,28932,X-Ray,20
25933,28933,MRI,88
25934,28934,X-Ray,124
25935,28935,X-Ray,174
25936,28936,Blood Test,171
25937,28937,Blood Test,92
25938,28938,MRI,22
25939,28939,CT Scan,75
25940,28940,CT Scan,115
25941,28941,X-Ray,173
25942,28942,Blood Test,76
25943,28943,MRI,24
25944,28944,X-Ray,147
25945,28945,X-Ray,144
25946,28946,Blood Test,36
25947,28947,CT Scan,95
25948,28948,CT Scan,120
25949,28949,CT Scan,165
25950,28950,Blood Test,136
25951,28951,MRI,24
25952,28952,X-Ray,53
25953,28953,X-Ray,109
25954,28954,Blood Test,59
25955,28955,X-Ray,72
25956,28956,X-Ray,151
25957,28957,MRI,92
25958,28958,CT Scan,76
25959,28959,X-Ray,120
25960,28960,CT Scan,73
25961,28961,CT Scan,75
25962,28962,X-Ray,119
25963,28963,CT Scan,130
25964,28964,X-Ray,113
25965,28965,MRI,122
25966,28966,MRI,179
25967,28967,CT Scan,61
25968,28968,MRI,165
25969,28969,MRI,68
25970,28970,CT Scan,143
25971,28971,CT Scan,19
25972,28972,X-Ray,125
25973,28973,CT Scan,49
25974,28974,X-Ray,90
25975,28975,MRI,148
25976,28976,Blood Test,149
25977,28977,MRI,80
25978,28978,MRI,30
25979,28979,MRI,84
25980,28980,Blood Test,82
25981,28981,CT Scan,37
25982,28982,X-Ray,169
25983,28983,CT Scan,132
25984,28984,CT Scan,164
25985,28985,MRI,86
25986,28986,Blood Test,25
25987,28987,Blood Test,129
25988,28988,Blood Test,114
25989,28989,Blood Test,32
25990,28990,CT Scan,78
25991,28991,MRI,162
25992,28992,Blood Test,118
25993,28993,Blood Test,106
25994,28994,Blood Test,64
25995,28995,X-Ray,150
25996,28996,X-Ray,29
25997,28997,X-Ray,61
25998,28998,MRI,176
25999,28999,CT Scan,82
26000,29000,Blood Test,63
26001,29001,X-Ray,61
26002,29002,Blood Test,105
26003,29003,Blood Test,105
26004,29004,MRI,125
26005,29005,Blood Test,177
26006,29006,X-Ray,49
26007,29007,Blood Test,49
26008,29008,CT Scan,178
26009,29009,X-Ray,150
26010,29010,Blood Test,79
26011,29011,Blood Test,113
26012,29012,X-Ray,92
26013,29013,MRI,101
26014,29014,MRI,29
26015,29015,CT Scan,154
26016,29016,X-Ray,23
26017,29017,MRI,132
26018,29018,MRI,22
26019,29019,MRI,42
26020,29020,MRI,48
26021,29021,CT Scan,85
26022,29022,CT Scan,69
26023,29023,MRI,120
26024,29024,MRI,27
26025,29025,Blood Test,37
26026,29026,Blood Test,69
26027,29027,CT Scan,160
26028,29028,CT Scan,50
26029,29029,MRI,163
26030,29030,X-Ray,102
26031,29031,CT Scan,68
26032,29032,CT Scan,35
26033,29033,Blood Test,144
26034,29034,X-Ray,74
26035,29035,X-Ray,26
26036,29036,Blood Test,50
26037,29037,X-Ray,39
26038,29038,MRI,133
26039,29039,MRI,100
26040,29040,MRI,114
26041,29041,Blood Test,60
26042,29042,CT Scan,27
26043,29043,CT Scan,143
26044,29044,CT Scan,91
26045,29045,X-Ray,89
26046,29046,X-Ray,46
26047,29047,Blood Test,40
26048,29048,CT Scan,16
26049,29049,MRI,136
26050,29050,MRI,149
26051,29051,X-Ray,115
26052,29052,CT Scan,79
26053,29053,Blood Test,45
26054,29054,X-Ray,28
26055,29055,Blood Test,20
26056,29056,Blood Test,42
26057,29057,X-Ray,170
26058,29058,MRI,96
26059,29059,MRI,44
26060,29060,Blood Test,106
26061,29061,CT Scan,173
26062,29062,X-Ray,25
26063,29063,Blood Test,21
26064,29064,X-Ray,122
26065,29065,Blood Test,177
26066,29066,Blood Test,24
26067,29067,X-Ray,95
26068,29068,CT Scan,50
26069,29069,MRI,76
26070,29070,CT Scan,69
26071,29071,CT Scan,86
26072,29072,X-Ray,145
26073,29073,CT Scan,169
26074,29074,X-Ray,105
26075,29075,Blood Test,63
26076,29076,MRI,174
26077,29077,CT Scan,82
26078,29078,MRI,58
26079,29079,MRI,139
26080,29080,Blood Test,91
26081,29081,X-Ray,155
26082,29082,X-Ray,61
26083,29083,MRI,120
26084,29084,CT Scan,169
26085,29085,X-Ray,39
26086,29086,CT Scan,156
26087,29087,Blood Test,119
26088,29088,X-Ray,144
26089,29089,Blood Test,132
26090,29090,Blood Test,161
26091,29091,Blood Test,174
26092,29092,X-Ray,103
26093,29093,MRI,68
26094,29094,CT Scan,32
26095,29095,CT Scan,161
26096,29096,CT Scan,49
26097,29097,CT Scan,114
26098,29098,CT Scan,40
26099,29099,Blood Test,44
26100,29100,CT Scan,154
26101,29101,Blood Test,150
26102,29102,CT Scan,123
26103,29103,CT Scan,44
26104,29104,X-Ray,16
26105,29105,MRI,60
26106,29106,CT Scan,134
26107,29107,X-Ray,104
26108,29108,MRI,44
26109,29109,X-Ray,46
26110,29110,CT Scan,73
26111,29111,Blood Test,118
26112,29112,MRI,152
26113,29113,Blood Test,160
26114,29114,CT Scan,52
26115,29115,MRI,17
26116,29116,CT Scan,157
26117,29117,Blood Test,55
26118,29118,MRI,35
26119,29119,X-Ray,90
26120,29120,X-Ray,66
26121,29121,CT Scan,37
26122,29122,CT Scan,124
26123,29123,Blood Test,158
26124,29124,X-Ray,28
26125,29125,CT Scan,42
26126,29126,CT Scan,59
26127,29127,CT Scan,170
26128,29128,MRI,94
26129,29129,MRI,97
26130,29130,Blood Test,70
26131,29131,MRI,97
26132,29132,CT Scan,24
26133,29133,MRI,157
26134,29134,MRI,55
26135,29135,CT Scan,26
26136,29136,X-Ray,33
26137,29137,MRI,171
26138,29138,Blood Test,97
26139,29139,MRI,58
26140,29140,MRI,60
26141,29141,MRI,24
26142,29142,CT Scan,72
26143,29143,MRI,136
26144,29144,CT Scan,17
26145,29145,X-Ray,96
26146,29146,Blood Test,105
26147,29147,MRI,176
26148,29148,Blood Test,158
26149,29149,MRI,25
26150,29150,CT Scan,121
26151,29151,CT Scan,51
26152,29152,X-Ray,76
26153,29153,Blood Test,167
26154,29154,X-Ray,118
26155,29155,Blood Test,130
26156,29156,Blood Test,15
26157,29157,X-Ray,80
26158,29158,X-Ray,108
26159,29159,CT Scan,31
26160,29160,MRI,125
26161,29161,Blood Test,34
26162,29162,MRI,42
26163,29163,X-Ray,79
26164,29164,X-Ray,158
26165,29165,X-Ray,145
26166,29166,X-Ray,155
26167,29167,Blood Test,82
26168,29168,CT Scan,117
26169,29169,X-Ray,137
26170,29170,MRI,159
26171,29171,MRI,94
26172,29172,CT Scan,134
26173,29173,CT Scan,61
26174,29174,CT Scan,92
26175,29175,MRI,126
26176,29176,Blood Test,43
26177,29177,MRI,149
26178,29178,Blood Test,82
26179,29179,Blood Test,33
26180,29180,MRI,27
26181,29181,X-Ray,24
26182,29182,Blood Test,59
26183,29183,X-Ray,25
26184,29184,X-Ray,161
26185,29185,Blood Test,126
26186,29186,CT Scan,36
26187,29187,Blood Test,131
26188,29188,CT Scan,134
26189,29189,CT Scan,83
26190,29190,X-Ray,36
26191,29191,CT Scan,166
26192,29192,MRI,161
26193,29193,CT Scan,25
26194,29194,MRI,90
26195,29195,CT Scan,42
26196,29196,CT Scan,67
26197,29197,X-Ray,176
26198,29198,Blood Test,140
26199,29199,X-Ray,141
26200,29200,X-Ray,71
26201,29201,CT Scan,21
26202,29202,CT Scan,118
26203,29203,MRI,76
26204,29204,Blood Test,78
26205,29205,X-Ray,121
26206,29206,Blood Test,94
26207,29207,CT Scan,138
26208,29208,MRI,145
26209,29209,Blood Test,67
26210,29210,MRI,82
26211,29211,Blood Test,133
26212,29212,MRI,111
26213,29213,MRI,99
26214,29214,X-Ray,129
26215,29215,X-Ray,143
26216,29216,X-Ray,40
26217,29217,MRI,64
26218,29218,MRI,154
26219,29219,MRI,54
26220,29220,X-Ray,22
26221,29221,MRI,110
26222,29222,MRI,150
26223,29223,MRI,70
26224,29224,MRI,46
26225,29225,MRI,167
26226,29226,Blood Test,113
26227,29227,Blood Test,91
26228,29228,X-Ray,143
26229,29229,X-Ray,96
26230,29230,Blood Test,48
26231,29231,X-Ray,118
26232,29232,X-Ray,109
26233,29233,MRI,155
26234,29234,CT Scan,168
26235,29235,Blood Test,73
26236,29236,Blood Test,88
26237,29237,CT Scan,106
26238,29238,MRI,29
26239,29239,MRI,87
26240,29240,CT Scan,172
26241,29241,X-Ray,170
26242,29242,MRI,81
26243,29243,X-Ray,153
26244,29244,X-Ray,142
26245,29245,X-Ray,71
26246,29246,X-Ray,139
26247,29247,X-Ray,141
26248,29248,Blood Test,154
26249,29249,Blood Test,23
26250,29250,Blood Test,91
26251,29251,Blood Test,148
26252,29252,Blood Test,60
26253,29253,X-Ray,15
26254,29254,CT Scan,177
26255,29255,MRI,125
26256,29256,Blood Test,148
26257,29257,CT Scan,102
26258,29258,MRI,140
26259,29259,Blood Test,122
26260,29260,MRI,85
26261,29261,Blood Test,41
26262,29262,MRI,146
26263,29263,X-Ray,26
26264,29264,MRI,176
26265,29265,MRI,40
26266,29266,Blood Test,144
26267,29267,Blood Test,172
26268,29268,CT Scan,78
26269,29269,MRI,164
26270,29270,MRI,63
26271,29271,X-Ray,153
26272,29272,MRI,25
26273,29273,X-Ray,174
26274,29274,Blood Test,147
26275,29275,X-Ray,15
26276,29276,X-Ray,57
26277,29277,CT Scan,106
26278,29278,Blood Test,143
26279,29279,MRI,25
26280,29280,Blood Test,165
26281,29281,CT Scan,159
26282,29282,X-Ray,163
26283,29283,MRI,77
26284,29284,CT Scan,23
26285,29285,MRI,23
26286,29286,CT Scan,178
26287,29287,X-Ray,139
26288,29288,Blood Test,115
26289,29289,CT Scan,100
26290,29290,MRI,17
26291,29291,X-Ray,50
26292,29292,MRI,96
26293,29293,MRI,127
26294,29294,MRI,161
26295,29295,CT Scan,75
26296,29296,X-Ray,24
26297,29297,X-Ray,109
26298,29298,CT Scan,52
26299,29299,X-Ray,179
26300,29300,X-Ray,80
26301,29301,CT Scan,74
26302,29302,X-Ray,108
26303,29303,CT Scan,173
26304,29304,X-Ray,60
26305,29305,Blood Test,144
26306,29306,CT Scan,95
26307,29307,MRI,170
26308,29308,X-Ray,82
26309,29309,X-Ray,115
26310,29310,MRI,120
26311,29311,X-Ray,30
26312,29312,Blood Test,47
26313,29313,Blood Test,60
26314,29314,MRI,44
26315,29315,CT Scan,46
26316,29316,X-Ray,175
26317,29317,X-Ray,125
26318,29318,X-Ray,76
26319,29319,MRI,96
26320,29320,CT Scan,112
26321,29321,X-Ray,164
26322,29322,MRI,57
26323,29323,Blood Test,106
26324,29324,CT Scan,65
26325,29325,X-Ray,15
26326,29326,Blood Test,39
26327,29327,MRI,71
26328,29328,CT Scan,56
26329,29329,CT Scan,162
26330,29330,Blood Test,136
26331,29331,X-Ray,21
26332,29332,X-Ray,17
26333,29333,Blood Test,32
26334,29334,MRI,104
26335,29335,X-Ray,141
26336,29336,Blood Test,137
26337,29337,Blood Test,55
26338,29338,X-Ray,78
26339,29339,MRI,95
26340,29340,MRI,27
26341,29341,CT Scan,107
26342,29342,CT Scan,28
26343,29343,X-Ray,80
26344,29344,CT Scan,84
26345,29345,X-Ray,36
26346,29346,Blood Test,110
26347,29347,Blood Test,168
26348,29348,Blood Test,63
26349,29349,MRI,162
26350,29350,X-Ray,87
26351,29351,CT Scan,134
26352,29352,MRI,57
26353,29353,MRI,32
26354,29354,CT Scan,17
26355,29355,MRI,75
26356,29356,Blood Test,131
26357,29357,CT Scan,52
26358,29358,Blood Test,174
26359,29359,Blood Test,123
26360,29360,X-Ray,117
26361,29361,X-Ray,146
26362,29362,Blood Test,132
26363,29363,CT Scan,112
26364,29364,MRI,29
26365,29365,MRI,47
26366,29366,X-Ray,84
26367,29367,MRI,111
26368,29368,CT Scan,69
26369,29369,CT Scan,105
26370,29370,Blood Test,87
26371,29371,MRI,84
26372,29372,Blood Test,72
26373,29373,MRI,149
26374,29374,X-Ray,27
26375,29375,MRI,83
26376,29376,CT Scan,102
26377,29377,X-Ray,155
26378,29378,MRI,158
26379,29379,X-Ray,100
26380,29380,X-Ray,78
26381,29381,MRI,25
26382,29382,Blood Test,43
26383,29383,MRI,44
26384,29384,X-Ray,60
26385,29385,MRI,55
26386,29386,MRI,159
26387,29387,Blood Test,93
26388,29388,X-Ray,43
26389,29389,CT Scan,49
26390,29390,X-Ray,137
26391,29391,Blood Test,101
26392,29392,MRI,22
26393,29393,X-Ray,71
26394,29394,MRI,34
26395,29395,Blood Test,70
26396,29396,CT Scan,31
26397,29397,CT Scan,90
26398,29398,X-Ray,174
26399,29399,Blood Test,40
26400,29400,MRI,119
26401,29401,X-Ray,113
26402,29402,CT Scan,34
26403,29403,CT Scan,79
26404,29404,MRI,79
26405,29405,Blood Test,129
26406,29406,CT Scan,169
26407,29407,MRI,120
26408,29408,MRI,98
26409,29409,MRI,168
26410,29410,CT Scan,30
26411,29411,CT Scan,159
26412,29412,X-Ray,143
26413,29413,X-Ray,21
26414,29414,MRI,147
26415,29415,MRI,115
26416,29416,X-Ray,153
26417,29417,CT Scan,174
26418,29418,MRI,116
26419,29419,Blood Test,84
26420,29420,X-Ray,21
26421,29421,Blood Test,167
26422,29422,MRI,29
26423,29423,CT Scan,79
26424,29424,MRI,143
26425,29425,CT Scan,87
26426,29426,X-Ray,85
26427,29427,X-Ray,72
26428,29428,X-Ray,18
26429,29429,Blood Test,90
26430,29430,MRI,114
26431,29431,Blood Test,86
26432,29432,MRI,151
26433,29433,MRI,25
26434,29434,X-Ray,19
26435,29435,MRI,26
26436,29436,CT Scan,140
26437,29437,Blood Test,44
26438,29438,Blood Test,53
26439,29439,MRI,27
26440,29440,MRI,16
26441,29441,Blood Test,41
26442,29442,MRI,163
26443,29443,MRI,91
26444,29444,X-Ray,171
26445,29445,X-Ray,178
26446,29446,CT Scan,37
26447,29447,CT Scan,161
26448,29448,Blood Test,128
26449,29449,Blood Test,116
26450,29450,Blood Test,82
26451,29451,CT Scan,155
26452,29452,CT Scan,150
26453,29453,MRI,18
26454,29454,Blood Test,96
26455,29455,X-Ray,22
26456,29456,CT Scan,55
26457,29457,CT Scan,102
26458,29458,MRI,117
26459,29459,X-Ray,148
26460,29460,X-Ray,44
26461,29461,Blood Test,63
26462,29462,MRI,157
26463,29463,CT Scan,41
26464,29464,X-Ray,130
26465,29465,MRI,109
26466,29466,MRI,95
26467,29467,X-Ray,173
26468,29468,Blood Test,142
26469,29469,CT Scan,134
26470,29470,Blood Test,159
26471,29471,CT Scan,169
26472,29472,CT Scan,135
26473,29473,CT Scan,148
26474,29474,CT Scan,109
26475,29475,X-Ray,54
26476,29476,CT Scan,17
26477,29477,MRI,20
26478,29478,Blood Test,147
26479,29479,MRI,32
26480,29480,X-Ray,38
26481,29481,CT Scan,115
26482,29482,Blood Test,139
26483,29483,Blood Test,51
26484,29484,MRI,133
26485,29485,Blood Test,151
26486,29486,CT Scan,101
26487,29487,Blood Test,59
26488,29488,CT Scan,86
26489,29489,CT Scan,18
26490,29490,MRI,48
26491,29491,CT Scan,151
26492,29492,X-Ray,95
26493,29493,CT Scan,36
26494,29494,CT Scan,58
26495,29495,MRI,31
26496,29496,Blood Test,49
26497,29497,X-Ray,46
26498,29498,MRI,35
26499,29499,Blood Test,103
26500,29500,Blood Test,154
26501,29501,CT Scan,94
26502,29502,X-Ray,20
26503,29503,X-Ray,73
26504,29504,Blood Test,147
26505,29505,MRI,144
26506,29506,X-Ray,136
26507,29507,Blood Test,96
26508,29508,MRI,22
26509,29509,X-Ray,142
26510,29510,MRI,111
26511,29511,X-Ray,119
26512,29512,Blood Test,137
26513,29513,Blood Test,166
26514,29514,CT Scan,171
26515,29515,X-Ray,58
26516,29516,MRI,21
26517,29517,CT Scan,153
26518,29518,X-Ray,163
26519,29519,Blood Test,171
26520,29520,X-Ray,38
26521,29521,MRI,139
26522,29522,Blood Test,140
26523,29523,Blood Test,160
26524,29524,X-Ray,80
26525,29525,X-Ray,85
26526,29526,Blood Test,146
26527,29527,MRI,163
26528,29528,X-Ray,20
26529,29529,MRI,29
26530,29530,Blood Test,58
26531,29531,Blood Test,21
26532,29532,CT Scan,118
26533,29533,CT Scan,57
26534,29534,X-Ray,150
26535,29535,CT Scan,128
26536,29536,MRI,102
26537,29537,Blood Test,139
26538,29538,CT Scan,41
26539,29539,X-Ray,103
26540,29540,X-Ray,101
26541,29541,Blood Test,60
26542,29542,MRI,89
26543,29543,MRI,43
26544,29544,MRI,121
26545,29545,MRI,38
26546,29546,X-Ray,100
26547,29547,MRI,144
26548,29548,CT Scan,105
26549,29549,Blood Test,175
26550,29550,X-Ray,87
26551,29551,Blood Test,59
26552,29552,X-Ray,167
26553,29553,X-Ray,158
26554,29554,MRI,55
26555,29555,MRI,40
26556,29556,CT Scan,155
26557,29557,Blood Test,179
26558,29558,Blood Test,128
26559,29559,X-Ray,85
26560,29560,X-Ray,35
26561,29561,CT Scan,35
26562,29562,CT Scan,69
26563,29563,MRI,176
26564,29564,X-Ray,158
26565,29565,CT Scan,176
26566,29566,Blood Test,152
26567,29567,Blood Test,48
26568,29568,X-Ray,94
26569,29569,CT Scan,50
26570,29570,X-Ray,40
26571,29571,MRI,54
26572,29572,Blood Test,174
26573,29573,X-Ray,112
26574,29574,MRI,178
26575,29575,X-Ray,61
26576,29576,MRI,108
26577,29577,X-Ray,58
26578,29578,MRI,111
26579,29579,MRI,152
26580,29580,MRI,123
26581,29581,Blood Test,50
26582,29582,MRI,84
26583,29583,Blood Test,99
26584,29584,MRI,148
26585,29585,MRI,105
26586,29586,MRI,46
26587,29587,MRI,91
26588,29588,Blood Test,42
26589,29589,X-Ray,148
26590,29590,MRI,51
26591,29591,X-Ray,144
26592,29592,X-Ray,141
26593,29593,Blood Test,178
26594,29594,CT Scan,44
26595,29595,Blood Test,109
26596,29596,CT Scan,37
26597,29597,MRI,118
26598,29598,Blood Test,138
26599,29599,MRI,111
26600,29600,MRI,96
26601,29601,MRI,141
26602,29602,MRI,129
26603,29603,Blood Test,81
26604,29604,X-Ray,116
26605,29605,CT Scan,42
26606,29606,CT Scan,121
26607,29607,Blood Test,21
26608,29608,MRI,58
26609,29609,CT Scan,134
26610,29610,Blood Test,161
26611,29611,X-Ray,29
26612,29612,MRI,151
26613,29613,X-Ray,76
26614,29614,Blood Test,121
26615,29615,X-Ray,118
26616,29616,CT Scan,44
26617,29617,X-Ray,139
26618,29618,CT Scan,20
26619,29619,MRI,178
26620,29620,Blood Test,134
26621,29621,X-Ray,54
26622,29622,X-Ray,171
26623,29623,MRI,99
26624,29624,Blood Test,48
26625,29625,MRI,178
26626,29626,MRI,104
26627,29627,CT Scan,129
26628,29628,MRI,48
26629,29629,X-Ray,142
26630,29630,CT Scan,65
26631,29631,X-Ray,53
26632,29632,MRI,145
26633,29633,MRI,71
26634,29634,Blood Test,70
26635,29635,Blood Test,30
26636,29636,X-Ray,115
26637,29637,MRI,179
26638,29638,MRI,174
26639,29639,Blood Test,64
26640,29640,Blood Test,15
26641,29641,Blood Test,132
26642,29642,X-Ray,120
26643,29643,Blood Test,97
26644,29644,Blood Test,32
26645,29645,X-Ray,113
26646,29646,X-Ray,148
26647,29647,Blood Test,170
26648,29648,CT Scan,54
26649,29649,CT Scan,46
26650,29650,MRI,148
26651,29651,CT Scan,81
26652,29652,CT Scan,103
26653,29653,Blood Test,62
26654,29654,Blood Test,125
26655,29655,MRI,42
26656,29656,CT Scan,98
26657,29657,X-Ray,130
26658,29658,MRI,84
26659,29659,CT Scan,16
26660,29660,CT Scan,56
26661,29661,CT Scan,52
26662,29662,X-Ray,129
26663,29663,CT Scan,46
26664,29664,CT Scan,91
26665,29665,MRI,76
26666,29666,Blood Test,43
26667,29667,MRI,17
26668,29668,X-Ray,118
26669,29669,X-Ray,55
26670,29670,X-Ray,25
26671,29671,X-Ray,172
26672,29672,MRI,72
26673,29673,X-Ray,66
26674,29674,MRI,135
26675,29675,MRI,15
26676,29676,MRI,98
26677,29677,X-Ray,129
26678,29678,Blood Test,136
26679,29679,X-Ray,114
26680,29680,X-Ray,16
26681,29681,X-Ray,135
26682,29682,X-Ray,45
26683,29683,CT Scan,124
26684,29684,Blood Test,136
26685,29685,Blood Test,47
26686,29686,MRI,87
26687,29687,Blood Test,96
26688,29688,MRI,131
26689,29689,X-Ray,119
26690,29690,CT Scan,89
26691,29691,CT Scan,94
26692,29692,X-Ray,39
26693,29693,CT Scan,71
26694,29694,CT Scan,150
26695,29695,CT Scan,33
26696,29696,Blood Test,69
26697,29697,MRI,156
26698,29698,X-Ray,62
